,Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests,Compilo,Match
190,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PamFileInfo,True,330.0,2191.0,False,,False,JADX-0.9.0,2806.0
191,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PgmWriter,True,45.0,737.0,True,22.0,True,JADX-0.9.0,2796.0
192,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PpmFileInfo,True,241.0,1343.0,True,96.0,True,JADX-0.9.0,2803.0
193,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PbmWriter,True,82.0,931.0,True,40.0,True,JADX-0.9.0,2801.0
194,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PbmFileInfo,True,78.0,673.0,True,8.0,True,JADX-0.9.0,2795.0
195,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PgmFileInfo,True,137.0,917.0,True,24.0,True,JADX-0.9.0,2805.0
196,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/package-info,False,,,False,,,JADX-0.9.0,
197,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PnmConstants,True,0.0,80.0,True,0.0,,JADX-0.9.0,2807.0
198,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/FileInfo,True,119.0,830.0,False,,False,JADX-0.9.0,2797.0
199,commons-imaging/javac/org/apache/commons/imaging/formats/pnm/PnmWriter,True,2.0,75.0,True,0.0,True,JADX-0.9.0,2800.0
200,commons-imaging/javac/org/apache/commons/imaging/formats/dcx/package-info,False,,,False,,,JADX-0.9.0,
201,commons-imaging/javac/org/apache/commons/imaging/formats/dcx/DcxImageParser,True,376.0,2500.0,False,,False,JADX-0.9.0,2636.0
202,commons-imaging/javac/org/apache/commons/imaging/formats/pcx/PcxWriter,True,492.0,7258.0,True,239.0,True,JADX-0.9.0,2586.0
203,commons-imaging/javac/org/apache/commons/imaging/formats/pcx/PcxConstants,True,2.0,32.0,True,0.0,,JADX-0.9.0,2587.0
204,commons-imaging/javac/org/apache/commons/imaging/formats/pcx/package-info,False,,,False,,,JADX-0.9.0,
205,commons-imaging/javac/org/apache/commons/imaging/formats/pcx/PcxImageParser,True,1226.0,9973.0,False,,False,JADX-0.9.0,2585.0
206,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/ImageContents,True,0.0,174.0,True,0.0,True,JADX-0.9.0,2625.0
207,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/PixelParserRle,True,215.0,1713.0,False,,False,JADX-0.9.0,2626.0
208,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/BmpImageParser,True,1240.0,11537.0,False,,False,JADX-0.9.0,2635.0
209,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/BmpHeaderInfo,True,69.0,1070.0,False,,False,JADX-0.9.0,2628.0
210,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/package-info,False,,,False,,,JADX-0.9.0,
211,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/BmpWriterRgb,True,34.0,485.0,True,36.0,True,JADX-0.9.0,2630.0
212,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/PixelParserSimple,True,24.0,252.0,True,8.0,True,JADX-0.9.0,2626.0
213,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/PixelParser,True,75.0,444.0,True,50.0,True,JADX-0.9.0,2626.0
214,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/BmpWriterPalette,True,101.0,1125.0,True,38.0,True,JADX-0.9.0,2630.0
215,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/PixelParserBitFields,True,255.0,1788.0,True,146.0,False,JADX-0.9.0,2626.0
216,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/BmpWriter,True,3.0,46.0,True,0.0,,JADX-0.9.0,2630.0
217,commons-imaging/javac/org/apache/commons/imaging/formats/bmp/PixelParserRgb,True,426.0,1622.0,True,130.0,True,JADX-0.9.0,2626.0
218,commons-imaging/javac/org/apache/commons/imaging/formats/icns/IcnsDecoder,True,1184.0,3951.0,True,355.0,False,JADX-0.9.0,2642.0
219,commons-imaging/javac/org/apache/commons/imaging/formats/icns/Rle24Compression,True,138.0,563.0,True,65.0,True,JADX-0.9.0,2639.0
220,commons-imaging/javac/org/apache/commons/imaging/formats/icns/IcnsType,True,171.0,2884.0,False,,False,JADX-0.9.0,2641.0
221,commons-imaging/javac/org/apache/commons/imaging/formats/icns/package-info,False,,,False,,,JADX-0.9.0,
222,commons-imaging/javac/org/apache/commons/imaging/formats/icns/IcnsImageParser,True,624.0,4961.0,False,,False,JADX-0.9.0,2640.0
223,commons-imaging/javac/org/apache/commons/imaging/formats/xpm/package-info,False,,,False,,,JADX-0.9.0,
224,commons-imaging/javac/org/apache/commons/imaging/formats/xpm/XpmImageParser,True,1332.0,12345.0,False,,False,JADX-0.9.0,2787.0
225,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/IptcParser,True,488.0,4153.0,False,,False,JADX-0.9.0,2616.0
226,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/JpegIptcRewriter,True,212.0,1611.0,False,,False,JADX-0.9.0,2619.0
227,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/PhotoshopApp13Data,True,12.0,301.0,True,0.0,True,JADX-0.9.0,2622.0
228,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/IptcConstants,True,0.0,556.0,True,0.0,,JADX-0.9.0,2623.0
229,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/IptcRecord,True,43.0,487.0,False,,False,JADX-0.9.0,2617.0
230,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/IptcType,True,1.0,15.0,True,0.0,,JADX-0.9.0,2624.0
231,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/IptcTypeLookup,True,25.0,219.0,True,10.0,True,JADX-0.9.0,2621.0
232,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/IptcTypes,True,44.0,1814.0,False,,False,JADX-0.9.0,2620.0
233,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/iptc/IptcBlock,True,11.0,180.0,True,0.0,True,JADX-0.9.0,2618.0
234,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/JpegConstants,True,259.0,1464.0,False,,False,JADX-0.9.0,2589.0
235,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/JpegImageMetadata,True,219.0,1764.0,True,207.0,True,JADX-0.9.0,2588.0
236,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/JpegImageParser,True,1217.0,10244.0,False,,False,JADX-0.9.0,2590.0
237,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/DhtSegment,True,366.0,2214.0,False,,False,JADX-0.9.0,2609.0
238,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/SosSegment,True,105.0,1092.0,False,,False,JADX-0.9.0,2606.0
239,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/App13Segment,True,12.0,309.0,True,8.0,True,JADX-0.9.0,2612.0
240,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/App14Segment,True,7.0,333.0,True,4.0,True,JADX-0.9.0,2604.0
241,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/Segment,True,113.0,746.0,True,27.0,True,JADX-0.9.0,2611.0
242,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/SofnSegment,True,124.0,1176.0,False,,False,JADX-0.9.0,2602.0
243,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/AppnSegment,True,6.0,119.0,True,0.0,True,JADX-0.9.0,2614.0
244,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/App2Segment,True,90.0,729.0,True,33.0,True,JADX-0.9.0,2605.0
245,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/DqtSegment,True,61.0,789.0,False,,False,JADX-0.9.0,2603.0
246,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/JfifSegment,True,71.0,920.0,True,22.0,True,JADX-0.9.0,2607.0
247,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/GenericSegment,True,33.0,481.0,True,1.0,True,JADX-0.9.0,2608.0
248,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/ComSegment,True,6.0,212.0,True,0.0,True,JADX-0.9.0,2613.0
249,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/segments/UnknownSegment,True,3.0,134.0,True,0.0,True,JADX-0.9.0,2610.0
250,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/exif/ExifRewriter,True,716.0,4371.0,False,,False,JADX-0.9.0,2615.0
251,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/package-info,False,,,False,,,JADX-0.9.0,
252,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/decoder/YCbCrConverter,True,102.0,1208.0,True,108.0,True,JADX-0.9.0,2593.0
253,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/decoder/JpegInputStream,True,55.0,466.0,True,0.0,True,JADX-0.9.0,2594.0
254,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/decoder/Block,True,6.0,135.0,True,0.0,True,JADX-0.9.0,2596.0
255,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/decoder/ZigZag,True,4.0,498.0,True,0.0,True,JADX-0.9.0,2597.0
256,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/decoder/JpegDecoder,True,736.0,6897.0,True,545.0,True,JADX-0.9.0,2595.0
257,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/decoder/Dct,True,2619.0,9550.0,True,1402.0,True,JADX-0.9.0,2598.0
258,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/JpegPhotoshopMetadata,True,5.0,223.0,True,0.0,True,JADX-0.9.0,2591.0
259,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/xmp/JpegXmpRewriter,True,116.0,1195.0,True,116.0,True,JADX-0.9.0,2601.0
260,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter,True,635.0,3822.0,False,,False,JADX-0.9.0,2600.0
261,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/xmp/JpegXmpParser,True,17.0,270.0,True,14.0,True,JADX-0.9.0,2599.0
262,commons-imaging/javac/org/apache/commons/imaging/formats/jpeg/JpegUtils,True,382.0,1770.0,False,,False,JADX-0.9.0,2592.0
263,commons-imaging/javac/org/apache/commons/imaging/ColorTools,True,235.0,2331.0,True,127.0,,JADX-0.9.0,2517.0
264,commons-imaging/javac/org/apache/commons/imaging/package-info,False,,,False,,,JADX-0.9.0,
265,commons-imaging/javac/org/apache/commons/imaging/Imaging,True,2347.0,8291.0,False,,False,JADX-0.9.0,2528.0
266,commons-imaging/javac/org/apache/commons/imaging/ImageInfo,True,214.0,2493.0,True,28.0,True,JADX-0.9.0,2527.0
267,commons-imaging/javac/org/apache/commons/imaging/ImageFormat,True,0.0,10.0,True,0.0,,JADX-0.9.0,2526.0
268,commons-imaging/javac/org/apache/commons/imaging/PixelDensity,True,141.0,978.0,True,0.0,True,JADX-0.9.0,2519.0
269,commons-imaging/javac/org/apache/commons/imaging/common/PackBits,True,187.0,1681.0,False,,False,JADX-0.9.0,2560.0
270,commons-imaging/javac/org/apache/commons/imaging/common/BinaryConstant,True,57.0,672.0,True,21.0,True,JADX-0.9.0,2557.0
271,commons-imaging/javac/org/apache/commons/imaging/common/RgbBufferedImageFactory,True,12.0,180.0,True,0.0,True,JADX-0.9.0,2566.0
272,commons-imaging/javac/org/apache/commons/imaging/common/itu_t4/BitInputStreamFlexible,True,118.0,974.0,True,24.0,True,JADX-0.9.0,2579.0
273,commons-imaging/javac/org/apache/commons/imaging/common/itu_t4/HuffmanTree,True,85.0,1082.0,False,,False,JADX-0.9.0,2584.0
274,commons-imaging/javac/org/apache/commons/imaging/common/itu_t4/BitArrayOutputStream,True,130.0,1048.0,True,10.0,True,JADX-0.9.0,2582.0
275,commons-imaging/javac/org/apache/commons/imaging/common/itu_t4/T4AndT6Compression,True,1016.0,11435.0,False,,False,JADX-0.9.0,2583.0
276,commons-imaging/javac/org/apache/commons/imaging/common/itu_t4/HuffmanTreeException,True,3.0,69.0,True,0.0,,JADX-0.9.0,2581.0
277,commons-imaging/javac/org/apache/commons/imaging/common/itu_t4/package-info,False,,,False,,,JADX-0.9.0,
278,commons-imaging/javac/org/apache/commons/imaging/common/itu_t4/T4_T6_Tables,True,119.0,6173.0,False,,False,JADX-0.9.0,2580.0
279,commons-imaging/javac/org/apache/commons/imaging/common/BinaryFileParser,True,28.0,639.0,False,,False,JADX-0.9.0,2565.0
280,commons-imaging/javac/org/apache/commons/imaging/common/ImageBuilder,True,181.0,1564.0,True,24.0,True,JADX-0.9.0,2558.0
281,commons-imaging/javac/org/apache/commons/imaging/common/FastByteArrayOutputStream,True,72.0,510.0,True,10.0,True,JADX-0.9.0,2562.0
282,commons-imaging/javac/org/apache/commons/imaging/common/IBufferedImageFactory,True,0.0,34.0,True,0.0,,JADX-0.9.0,2568.0
283,commons-imaging/javac/org/apache/commons/imaging/common/RationalNumber,True,313.0,2960.0,False,,False,JADX-0.9.0,2569.0
284,commons-imaging/javac/org/apache/commons/imaging/common/package-info,False,,,False,,,JADX-0.9.0,
285,commons-imaging/javac/org/apache/commons/imaging/common/ImageMetadata,True,117.0,795.0,False,,False,JADX-0.9.0,2555.0
286,commons-imaging/javac/org/apache/commons/imaging/common/BasicCParser,True,272.0,4933.0,False,,False,JADX-0.9.0,2559.0
287,commons-imaging/javac/org/apache/commons/imaging/common/ByteConversions,True,727.0,8750.0,False,,False,JADX-0.9.0,2563.0
288,commons-imaging/javac/org/apache/commons/imaging/common/IImageMetadata,True,16.0,37.0,False,,,JADX-0.9.0,2564.0
289,commons-imaging/javac/org/apache/commons/imaging/common/bytesource/ByteSource,True,18.0,325.0,True,23.0,True,JADX-0.9.0,2570.0
290,commons-imaging/javac/org/apache/commons/imaging/common/bytesource/ByteSourceArray,True,33.0,639.0,True,0.0,True,JADX-0.9.0,2570.0
291,commons-imaging/javac/org/apache/commons/imaging/common/bytesource/package-info,False,,,False,,,JADX-0.9.0,
292,commons-imaging/javac/org/apache/commons/imaging/common/bytesource/ByteSourceFile,True,172.0,865.0,False,,False,JADX-0.9.0,2570.0
293,commons-imaging/javac/org/apache/commons/imaging/common/bytesource/ByteSourceInputStream,True,590.0,3962.0,False,,False,JADX-0.9.0,2570.0
294,commons-imaging/javac/org/apache/commons/imaging/common/BinaryOutputStream,True,173.0,1470.0,True,55.0,True,JADX-0.9.0,2561.0
295,commons-imaging/javac/org/apache/commons/imaging/common/mylzw/MyBitInputStream,True,129.0,863.0,True,74.0,True,JADX-0.9.0,2576.0
296,commons-imaging/javac/org/apache/commons/imaging/common/mylzw/BitsToByteInputStream,True,50.0,422.0,True,5.0,True,JADX-0.9.0,2577.0
297,commons-imaging/javac/org/apache/commons/imaging/common/mylzw/MyLzwCompressor,True,479.0,3450.0,False,,False,JADX-0.9.0,2574.0
298,commons-imaging/javac/org/apache/commons/imaging/common/mylzw/MyLzwDecompressor,True,262.0,2686.0,False,,False,JADX-0.9.0,2578.0
299,commons-imaging/javac/org/apache/commons/imaging/common/mylzw/package-info,False,,,False,,,JADX-0.9.0,
300,commons-imaging/javac/org/apache/commons/imaging/common/mylzw/MyBitOutputStream,True,193.0,1113.0,True,50.0,True,JADX-0.9.0,2575.0
301,commons-imaging/javac/org/apache/commons/imaging/common/BinaryFunctions,True,382.0,3802.0,True,157.0,True,JADX-0.9.0,2567.0
302,commons-imaging/javac/org/apache/commons/imaging/common/SimpleBufferedImageFactory,True,18.0,229.0,True,0.0,True,JADX-0.9.0,2556.0
303,commons-imaging/javac/org/apache/commons/imaging/util/package-info,False,,,False,,,JADX-0.9.0,
304,commons-imaging/javac/org/apache/commons/imaging/util/Debug,True,232.0,5231.0,True,133.0,True,JADX-0.9.0,2818.0
305,commons-imaging/javac/org/apache/commons/imaging/util/IoUtils,True,4.0,153.0,True,0.0,True,JADX-0.9.0,2817.0
306,commons-imaging/javac/org/apache/commons/imaging/ImageReadException,True,3.0,73.0,True,0.0,True,JADX-0.9.0,2529.0
307,commons-imaging/javac/org/apache/commons/imaging/icc/IccTagTypes,True,13.0,1446.0,True,0.0,True,JADX-0.9.0,2813.0
308,commons-imaging/javac/org/apache/commons/imaging/icc/IccTagType,True,1.0,15.0,True,0.0,,JADX-0.9.0,2813.0
309,commons-imaging/javac/org/apache/commons/imaging/icc/IccTag,True,158.0,1489.0,False,,False,JADX-0.9.0,2815.0
310,commons-imaging/javac/org/apache/commons/imaging/icc/IccTagDataTypes,True,429.0,2010.0,False,,False,JADX-0.9.0,2808.0
311,commons-imaging/javac/org/apache/commons/imaging/icc/package-info,False,,,False,,,JADX-0.9.0,
312,commons-imaging/javac/org/apache/commons/imaging/icc/IccProfileParser,True,251.0,3474.0,False,,False,JADX-0.9.0,2814.0
313,commons-imaging/javac/org/apache/commons/imaging/icc/IccTagDataType,True,1.0,32.0,True,0.0,,JADX-0.9.0,2809.0
314,commons-imaging/javac/org/apache/commons/imaging/icc/IccConstants,True,48.0,204.0,True,0.0,,JADX-0.9.0,2812.0
315,commons-imaging/javac/org/apache/commons/imaging/icc/CachingInputStream,True,21.0,257.0,True,0.0,True,JADX-0.9.0,2811.0
316,commons-imaging/javac/org/apache/commons/imaging/icc/IccProfileInfo,True,190.0,2147.0,True,14.0,True,JADX-0.9.0,2810.0
317,commons-imaging/javac/org/apache/commons/imaging/ImageWriteException,True,54.0,710.0,True,0.0,True,JADX-0.9.0,2520.0
318,commons-imaging/javac/org/apache/commons/imaging/ImageFormats,True,0.0,350.0,True,0.0,True,JADX-0.9.0,2524.0
319,commons-imaging/javac/org/apache/commons/imaging/ImageDump,True,99.0,861.0,True,56.0,,JADX-0.9.0,2518.0
320,commons-imaging/javac/org/apache/commons/imaging/ImagingException,True,3.0,73.0,True,0.0,True,JADX-0.9.0,2523.0
321,commons-imaging/javac/org/apache/commons/imaging/ImagingConstants,True,0.0,80.0,True,0.0,,JADX-0.9.0,2525.0
322,commons-imaging/javac/org/apache/commons/imaging/color/ColorCmyk,True,17.0,277.0,True,0.0,True,JADX-0.9.0,2534.0
323,commons-imaging/javac/org/apache/commons/imaging/color/ColorConversions,True,1427.0,11226.0,True,1277.0,True,JADX-0.9.0,2533.0
324,commons-imaging/javac/org/apache/commons/imaging/color/ColorXyz,True,22.0,215.0,True,0.0,True,JADX-0.9.0,2538.0
325,commons-imaging/javac/org/apache/commons/imaging/color/ColorCieLuv,True,16.0,215.0,True,0.0,True,JADX-0.9.0,2530.0
326,commons-imaging/javac/org/apache/commons/imaging/color/package-info,False,,,False,,,JADX-0.9.0,
327,commons-imaging/javac/org/apache/commons/imaging/color/ColorCmy,True,13.0,215.0,True,0.0,True,JADX-0.9.0,2539.0
328,commons-imaging/javac/org/apache/commons/imaging/color/ColorCieLch,True,16.0,215.0,True,0.0,True,JADX-0.9.0,2537.0
329,commons-imaging/javac/org/apache/commons/imaging/color/ColorHunterLab,True,16.0,215.0,True,0.0,True,JADX-0.9.0,2535.0
330,commons-imaging/javac/org/apache/commons/imaging/color/ColorHsv,True,22.0,215.0,True,0.0,True,JADX-0.9.0,2532.0
331,commons-imaging/javac/org/apache/commons/imaging/color/ColorHsl,True,22.0,215.0,True,0.0,True,JADX-0.9.0,2536.0
332,commons-imaging/javac/org/apache/commons/imaging/color/ColorCieLab,True,16.0,215.0,True,0.0,True,JADX-0.9.0,2531.0
333,spark/javac/spark/utils/MimeParse,True,219.0,2962.0,False,,False,Jode-1.1.2-pre1,1663.0
334,spark/javac/spark/utils/SparkUtils,True,30.0,213.0,True,2.0,True,Jode-1.1.2-pre1,1664.0
335,spark/javac/spark/utils/IOUtils,True,11.0,558.0,True,0.0,True,Jode-1.1.2-pre1,1665.0
336,spark/javac/spark/route/HttpMethod,True,58.0,160.0,False,,False,Jode-1.1.2-pre1,1666.0
337,spark/javac/spark/route/RouteMatcher,True,0.0,75.0,True,2.0,,Jode-1.1.2-pre1,1668.0
338,spark/javac/spark/route/RouteMatch,True,6.0,290.0,True,0.0,True,Jode-1.1.2-pre1,1670.0
339,spark/javac/spark/route/RouteMatcherFactory,True,46.0,140.0,False,,False,Jode-1.1.2-pre1,1667.0
340,spark/javac/spark/route/SimpleRouteMatcher,True,740.0,3431.0,False,,False,Jode-1.1.2-pre1,1669.0
341,spark/javac/spark/Spark,True,36.0,1672.0,True,0.0,True,Jode-1.1.2-pre1,1651.0
342,spark/javac/spark/QueryParamsMap,True,133.0,2053.0,False,,False,Jode-1.1.2-pre1,1655.0
343,spark/javac/spark/ResponseTransformerRoute,True,0.0,70.0,True,0.0,,Jode-1.1.2-pre1,1649.0
344,spark/javac/spark/ModelAndView,True,2.0,124.0,True,0.0,True,Jode-1.1.2-pre1,1662.0
345,spark/javac/spark/Access,True,0.0,50.0,True,0.0,True,Jode-1.1.2-pre1,1652.0
346,spark/javac/spark/Session,True,5.0,582.0,True,4.0,,Jode-1.1.2-pre1,1650.0
347,spark/javac/spark/Request,True,741.0,3268.0,False,,False,Jode-1.1.2-pre1,1660.0
348,spark/javac/spark/webserver/JettyHandler,True,67.0,229.0,False,,False,Jode-1.1.2-pre1,1676.0
349,spark/javac/spark/webserver/MatcherFilter,True,525.0,2035.0,False,,False,Jode-1.1.2-pre1,1671.0
350,spark/javac/spark/webserver/RequestWrapper,True,83.0,1425.0,True,8.0,True,Jode-1.1.2-pre1,1678.0
351,spark/javac/spark/webserver/SparkServer,True,0.0,42.0,True,0.0,,Jode-1.1.2-pre1,1674.0
352,spark/javac/spark/webserver/ResponseWrapper,True,26.0,861.0,True,0.0,True,Jode-1.1.2-pre1,1677.0
