Class,CFR-0.141,Dava-3.3.0,Fernflower,JADX-0.9.0,JD-Core-1.0.0,JD-GUI-1.4.1,Jode-1.1.2-pre1,Krakatau,Procyon-0.5.34
Bukkit/eclipse/org/bukkit/event/block/BlockRedstoneEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/block/BlockSpreadEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/block/EntityBlockFormEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/block/LeavesDecayEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/block/NotePlayEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/block/SignChangeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/enchantment/EnchantItemEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/enchantment/PrepareItemEnchantEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/CreatureSpawnEvent,True,False,False,False,True,False,True,False,True
Bukkit/eclipse/org/bukkit/event/entity/CreeperPowerEvent,True,False,False,False,True,False,True,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityBreakDoorEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityChangeBlockEvent,False,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityCombustByBlockEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityCombustByEntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityCombustEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityCreatePortalEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityDamageByBlockEvent,True,False,True,True,False,False,True,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityDamageByEntityEvent,True,False,True,True,False,False,True,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityDamageEvent,True,False,False,False,False,False,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityDeathEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityExplodeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityInteractEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityPortalEnterEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityPortalEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityPortalExitEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityRegainHealthEvent,True,False,False,False,False,False,True,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityShootBowEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityTameEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityTargetEvent,True,False,False,False,True,False,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityTargetLivingEntityEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/EntityTeleportEvent,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/EntityUnleashEvent,True,False,False,False,True,False,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/ExpBottleEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/ExplosionPrimeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/FoodLevelChangeEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/HorseJumpEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/ItemDespawnEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/ItemSpawnEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/PigZapEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/PlayerDeathEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/PlayerLeashEntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/entity/PotionSplashEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/ProjectileHitEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/ProjectileLaunchEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/SheepDyeWoolEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/SheepRegrowWoolEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/entity/SlimeSplitEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/hanging/HangingBreakByEntityEvent,True,False,True,True,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/hanging/HangingBreakEvent,True,False,False,False,True,False,False,False,True
Bukkit/eclipse/org/bukkit/event/hanging/HangingEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/hanging/HangingPlaceEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/BrewEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/ClickType,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/inventory/CraftItemEvent,True,False,True,False,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/inventory/DragType,True,False,True,True,False,True,False,False,True
Bukkit/eclipse/org/bukkit/event/inventory/FurnaceBurnEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/FurnaceExtractEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/FurnaceSmeltEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryAction,True,False,True,True,False,True,False,False,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryClickEvent,True,False,True,False,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryCloseEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryCreativeEvent,True,False,True,True,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryDragEvent,True,False,True,True,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryInteractEvent,True,False,True,True,True,False,True,False,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryMoveItemEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryOpenEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryPickupItemEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/inventory/InventoryType,True,False,False,False,False,False,False,False,True
Bukkit/eclipse/org/bukkit/event/inventory/PrepareItemCraftEvent,True,False,True,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/event/painting/PaintingBreakByEntityEvent,True,False,True,True,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/painting/PaintingBreakEvent,True,False,False,False,True,False,False,False,True
Bukkit/eclipse/org/bukkit/event/painting/PaintingEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/painting/PaintingPlaceEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/AsyncPlayerChatEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/AsyncPlayerPreLoginEvent,True,False,False,False,False,False,True,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerAchievementAwardedEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerAnimationEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerAnimationType,True,False,True,True,False,True,False,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerBedEnterEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerBedLeaveEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerBucketEmptyEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerBucketEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerBucketFillEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerChangedWorldEvent,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerChannelEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerChatEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerChatTabCompleteEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerCommandPreprocessEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerDropItemEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerEditBookEvent,True,True,True,True,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerEggThrowEvent,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerExpChangeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerFishEvent,True,False,False,False,True,False,True,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerGameModeChangeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerInteractEntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerInteractEvent,True,False,True,True,True,False,True,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerInventoryEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerItemBreakEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerItemConsumeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerItemHeldEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerJoinEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerKickEvent,True,True,True,True,False,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerLevelChangeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerLoginEvent,True,False,False,False,True,False,True,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerMoveEvent,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerPickupItemEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerPortalEvent,True,False,True,True,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerPreLoginEvent,True,False,False,False,True,False,False,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerQuitEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerRegisterChannelEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerRespawnEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerShearEntityEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerStatisticIncrementEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerTeleportEvent,True,False,False,False,True,False,False,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerToggleFlightEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerToggleSneakEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerToggleSprintEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerUnleashEntityEvent,True,False,True,True,True,True,True,False,True
Bukkit/eclipse/org/bukkit/event/player/PlayerUnregisterChannelEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/player/PlayerVelocityEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/MapInitializeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/PluginDisableEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/PluginEnableEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/PluginEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/RemoteServerCommandEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/ServerCommandEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/ServerEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/ServerListPingEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/ServiceEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/ServiceRegisterEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/server/ServiceUnregisterEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleBlockCollisionEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleCollisionEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleCreateEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleDamageEvent,True,False,True,True,False,False,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleDestroyEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleEnterEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleEntityCollisionEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleExitEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleMoveEvent,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/vehicle/VehicleUpdateEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/weather/LightningStrikeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/weather/ThunderChangeEvent,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/weather/WeatherChangeEvent,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/weather/WeatherEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/ChunkEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/ChunkLoadEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/ChunkPopulateEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/ChunkUnloadEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/PortalCreateEvent,True,False,False,False,True,False,True,False,True
Bukkit/eclipse/org/bukkit/event/world/SpawnChangeEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/StructureGrowEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/WorldEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/WorldInitEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/WorldLoadEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/WorldSaveEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/event/world/WorldUnloadEvent,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/generator/BlockPopulator,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/generator/ChunkGenerator,False,False,False,False,False,False,True,False,True
Bukkit/eclipse/org/bukkit/help/GenericCommandHelpTopic,True,False,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/help/HelpMap,True,False,False,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/help/HelpTopic,True,True,True,True,True,True,True,True,True
Bukkit/eclipse/org/bukkit/help/HelpTopicComparator,True,False,False,False,False,False,False,False,False
Bukkit/eclipse/org/bukkit/help/HelpTopicFactory,True,False,False,True,True,True,False,False,True
Bukkit/eclipse/org/bukkit/help/IndexHelpTopic,True,False,True,True,True,True,True,True,True
